areaAsM2,minRange,maxRange,avEchoStrength,minEchoStrength,maxEchoStrength,cluster
0,28300.58008,28300.58008,1,1,2,0
0,4122.041016,4122.041016,2,2,2,2
0,6152.299805,6152.299805,1,1,2,2
0,3445.287842,3445.287842,1,1,1,2
0,3568.333984,3568.333984,2,1,6,2
0,34268.30859,34268.30859,1,1,1,0
0,4122.041016,4122.041016,1,1,1,2
0,19379.74414,19379.74414,1,1,1,0
0,33776.125,33776.125,1,1,1,0
0,25778.13672,25778.13672,1,1,1,0
0,28423.625,28423.625,1,1,1,0
0,4122.041016,4122.041016,1,1,2,2
0,6152.299805,6152.299805,1,1,1,2
0,27193.16602,27193.16602,1,1,2,0
0,29161.90234,29161.90234,1,1,1,0
0,29407.99414,29407.99414,6,1,11,0
0,30330.83789,30330.83789,1,1,1,0
0,3445.287842,3445.287842,1,1,2,2
0,28546.67188,28546.67188,2,1,4,0
0,33283.94141,33283.94141,1,1,1,0
0,61892.13672,61892.13672,3,3,3,1
0,23870.92383,23870.92383,2,2,2,0
0,23993.96875,23993.96875,2,1,5,0
0,28669.7168,28669.7168,3,1,7,0
0,29038.85547,29038.85547,1,1,1,0
0,29223.42383,29223.42383,1,1,1,0
0,369.1380005,369.1380005,3,2,4,2
0,3875.948975,3875.948975,1,1,1,2
0,23747.87695,23747.87695,1,1,1,0
0,32484.14258,32484.14258,1,1,2,0
0,32668.71289,32668.71289,1,1,1,0
0,55862.88281,55862.88281,1,1,1,1
0,22271.32617,22271.32617,1,1,1,0
0,25593.56836,25593.56836,1,1,1,0
0,30207.79297,30207.79297,2,1,3,0
0,33468.51172,33468.51172,2,2,2,0
0,23870.92383,23870.92383,1,1,1,0
0,553.7069702,553.7069702,3,3,3,2
0,4122.041016,4122.041016,2,1,3,2
0,29531.03906,29531.03906,4,1,11,0
0,33714.60156,33714.60156,4,2,6,0
0,3937.471924,3937.471924,1,1,1,2
0,25593.56836,25593.56836,1,1,1,0
0,29284.94727,29284.94727,1,1,1,0
0,7567.328613,7567.328613,1,1,1,2
0,11258.70898,11258.70898,1,1,1,2
0,25716.61328,25716.61328,3,2,6,0
0,3322.241943,3322.241943,2,1,4,2
0,33591.55859,33591.55859,1,1,1,0
0,53155.87109,53155.87109,1,1,1,1
0,3199.196045,3199.196045,1,1,2,2
0,5660.115723,5660.115723,1,1,1,2
0,34945.0625,34945.0625,1,1,2,0
0,35129.63281,35129.63281,1,1,1,0
0,35437.24609,35437.24609,1,1,1,0
0,13104.39844,13104.39844,1,1,1,2
0,35929.42969,35929.42969,2,2,2,0
0,3752.902832,3752.902832,2,2,2,2
0,28854.28711,28854.28711,1,1,2,0
0,34945.0625,34945.0625,2,2,2,0
0,35129.63281,35129.63281,1,1,2,0
0,56724.20313,56724.20313,1,1,1,1
0,33530.03516,33530.03516,1,1,1,0
0,2707.011963,2707.011963,1,1,2,2
0,9043.880859,9043.880859,1,1,2,2
0,12120.03125,12120.03125,1,1,2,2
0,5598.592773,5598.592773,1,1,1,2
0,49341.44531,49341.44531,1,1,1,1
0,34822.01563,34822.01563,1,1,1,0
0,35006.58594,35006.58594,3,3,3,0
0,369.1380005,369.1380005,2,1,4,2
0,2583.966064,2583.966064,1,1,1,2
0,6090.776855,6090.776855,1,1,2,2
0,35129.63281,35129.63281,3,3,3,0
0,2707.011963,2707.011963,2,1,8,2
0,3383.764893,3383.764893,1,1,1,2
0,3752.902832,3752.902832,1,1,1,2
0,5906.208008,5906.208008,1,1,1,2
0,28177.5332,28177.5332,2,1,3,0
0,28546.67188,28546.67188,2,2,2,0
0,28731.24023,28731.24023,3,3,3,0
0,34945.0625,34945.0625,3,1,5,0
0,35129.63281,35129.63281,1,1,1,0
0,3629.856934,3629.856934,4,1,9,2
0,5352.500977,5352.500977,1,1,1,2
0,12058.50781,12058.50781,1,1,1,2
0,28300.58008,28300.58008,3,3,5,0
0,2583.966064,2583.966064,3,2,5,2
0,3814.426025,3814.426025,9,1,15,2
0,5167.932129,5167.932129,1,1,1,2
0,5844.685059,5844.685059,1,1,1,2
0,39128.62891,39128.62891,1,1,1,1
0,3199.196045,3199.196045,1,1,4,2
0,36421.61719,36421.61719,2,2,2,0
0,6398.39209,6398.39209,1,1,1,2
0,9782.157227,9782.157227,1,1,1,2
0,31622.82227,31622.82227,1,1,2,0
0,37159.89063,37159.89063,1,1,1,0
0,12058.50781,12058.50781,1,1,1,2
0,36421.61719,36421.61719,1,1,2,0
0,62384.32031,62384.32031,1,1,1,1
0,369.1380005,369.1380005,3,2,4,2
0,3076.149902,3076.149902,1,1,1,2
0,7136.667969,7136.667969,4,2,9,2
0,36667.70703,36667.70703,7,2,11,0
0,36852.27734,36852.27734,1,1,2,0
0,36975.32422,36975.32422,1,1,1,0
0,30884.54492,30884.54492,1,1,2,0
0,31069.11523,31069.11523,1,1,2,0
0,35252.67969,35252.67969,1,1,1,0
0,57708.57422,57708.57422,1,1,1,1
0,12058.50781,12058.50781,1,1,1,2
0,48234.03125,48234.03125,1,1,1,1
0,50817.99609,50817.99609,1,1,1,1
0,30884.54492,30884.54492,1,1,1,0
0,31007.5918,31007.5918,2,1,5,0
0,30392.36133,30392.36133,1,1,1,0
0,35929.42969,35929.42969,2,1,4,0
0,30146.26953,30146.26953,2,2,3,0
0,30330.83789,30330.83789,2,2,2,0
0,5844.685059,5844.685059,2,2,2,2
0,16119.02539,16119.02539,3,1,7,0
0,33099.375,33099.375,2,2,4,0
0,369.1380005,369.1380005,1,1,1,2
0,3137.672852,3137.672852,1,1,1,2
0,3998.994873,3998.994873,1,1,1,2
0,28669.7168,28669.7168,1,1,1,0
0,33283.94141,33283.94141,1,1,1,0
0,33406.98828,33406.98828,1,1,1,0
0,36298.57031,36298.57031,7,2,13,0
0,36729.23047,36729.23047,3,2,5,0
0,1107.41394,1107.41394,8,5,15,2
0,3752.902832,3752.902832,1,1,3,2
0,30638.45313,30638.45313,1,1,1,0
0,30761.5,30761.5,1,1,1,0
0,3260.718994,3260.718994,2,1,4,2
0,15995.97949,15995.97949,2,2,2,0
0,22025.23438,22025.23438,2,1,4,0
0,35437.24609,35437.24609,4,1,9,0
0,5475.546875,5475.546875,1,1,2,2
0,12181.55371,12181.55371,2,1,3,2
0,21902.1875,21902.1875,1,1,1,0
0,22209.80273,22209.80273,2,2,3,0
0,28669.7168,28669.7168,1,1,1,0
0,28854.28711,28854.28711,1,1,1,0
0,30392.36133,30392.36133,1,1,1,0
0,32238.05078,32238.05078,1,1,1,0
0,32607.18945,32607.18945,1,1,1,0
0,35314.20313,35314.20313,1,1,1,0
0,6090.776855,6090.776855,1,1,1,2
0,12304.59961,12304.59961,4,1,9,2
0,12489.16895,12489.16895,2,1,3,2
0,16119.02539,16119.02539,4,2,6,0
0,22640.46289,22640.46289,1,1,3,0
0,26454.88867,26454.88867,1,1,4,0
0,27070.11914,27070.11914,3,1,9,0
0,34760.49609,34760.49609,1,1,1,0
0,34945.0625,34945.0625,3,3,4,0
0,5906.208008,5906.208008,1,1,3,2
0,7936.466797,7936.466797,2,2,2,2
0,26947.07422,26947.07422,1,1,1,0
0,30515.4082,30515.4082,1,1,2,0
0,34575.92578,34575.92578,3,1,5,0
0,22948.07813,22948.07813,1,1,1,0
0,27254.6875,27254.6875,1,1,1,0
0,30699.97656,30699.97656,1,1,1,0
0,12673.7373,12673.7373,4,3,5,2
0,30392.36133,30392.36133,1,1,1,0
0,31622.82227,31622.82227,2,1,8,0
0,46265.29688,46265.29688,1,1,1,1
0,3322.241943,3322.241943,1,1,3,2
0,3998.994873,3998.994873,3,3,4,2
0,7874.943848,7874.943848,3,2,5,2
0,27254.6875,27254.6875,2,2,2,0
0,31745.86719,31745.86719,1,1,2,0
0,34452.87891,34452.87891,3,1,6,0
0,61276.90625,61276.90625,1,1,2,1
0,22886.55469,22886.55469,2,1,5,0
0,32299.57422,32299.57422,1,1,2,0
0,3199.196045,3199.196045,1,1,2,2
0,12858.30664,12858.30664,1,1,1,2
0,23009.60156,23009.60156,7,5,11,0
0,23255.69336,23255.69336,2,2,2,0
0,23378.74023,23378.74023,3,1,5,0
0,23624.83203,23624.83203,3,3,3,0
0,3506.811035,3506.811035,4,4,4,2
0,23747.87695,23747.87695,3,1,7,0
0,3998.994873,3998.994873,1,1,1,2
0,21963.71094,21963.71094,1,1,2,0
0,32484.14258,32484.14258,1,1,1,0
0,34268.30859,34268.30859,2,2,2,0
0,26331.84375,26331.84375,1,1,1,0
0,28731.24023,28731.24023,1,1,1,0
0,29900.17773,29900.17773,1,1,1,0
0,34083.74219,34083.74219,3,1,6,0
0,54755.46875,54755.46875,1,1,1,1
0,6706.006836,6706.006836,2,2,2,2
0,29161.90234,29161.90234,1,1,3,0
0,30269.31445,30269.31445,1,1,1,0
0,30515.4082,30515.4082,1,1,1,0
0,56108.97656,56108.97656,1,1,1,1
0,12120.03125,12120.03125,1,1,1,2
0,26824.02734,26824.02734,1,1,1,0
0,31315.20703,31315.20703,1,1,1,0
0,3322.241943,3322.241943,3,3,3,2
0,3506.811035,3506.811035,3,3,3,2
0,23378.74023,23378.74023,2,1,4,0
0,23255.69336,23255.69336,2,2,2,0
0,28546.67188,28546.67188,1,1,1,0
0,30023.22266,30023.22266,1,1,1,0
0,33960.69531,33960.69531,5,2,8,0
0,3506.811035,3506.811035,1,1,1,2
0,28300.58008,28300.58008,1,1,2,0
0,31007.5918,31007.5918,1,1,1,0
0,59185.125,59185.125,1,1,1,1
0,29900.17773,29900.17773,1,1,1,0
0,26824.02734,26824.02734,1,1,3,0
0,30638.45313,30638.45313,1,1,3,0
0,53155.87109,53155.87109,1,1,1,1
0,61646.04297,61646.04297,1,1,1,1
0,3568.333984,3568.333984,3,1,6,2
0,3998.994873,3998.994873,3,2,5,2
0,12058.50781,12058.50781,3,3,3,2
0,29715.60938,29715.60938,1,1,1,0
0,30884.54492,30884.54492,1,1,1,0
0,31007.5918,31007.5918,1,1,2,0
0,1107.41394,1107.41394,4,2,7,2
0,12796.78418,12796.78418,1,1,1,2
0,26700.98242,26700.98242,2,2,2,0
0,30392.36133,30392.36133,1,1,1,0
0,31499.77539,31499.77539,1,1,1,0
0,23194.16992,23194.16992,2,2,2,0
0,27070.11914,27070.11914,1,1,2,0
0,28423.625,28423.625,1,1,1,0
0,28608.19531,28608.19531,1,1,1,0
0,29715.60938,29715.60938,1,1,1,0
0,60661.67578,60661.67578,1,1,1,1
0,12796.78418,12796.78418,1,1,1,2
0,20302.58984,20302.58984,1,1,2,0
0,22025.23438,22025.23438,5,4,6,0
0,22209.80273,22209.80273,1,1,1,0
0,34083.74219,34083.74219,2,1,3,0
0,61276.90625,61276.90625,1,1,1,1
0,61399.95313,61399.95313,2,2,2,1
0,3568.333984,3568.333984,1,1,1,2
0,15257.7041,15257.7041,1,1,1,0
0,15565.31836,15565.31836,1,1,1,0
0,22025.23438,22025.23438,3,1,7,0
0,2707.011963,2707.011963,1,1,1,2
0,31007.5918,31007.5918,1,1,1,0
0,31684.34375,31684.34375,1,1,1,0
0,62261.27344,62261.27344,1,1,1,1
0,31315.20703,31315.20703,1,1,1,0
0,32976.32813,32976.32813,3,1,5,0
0,34268.30859,34268.30859,1,1,1,0
0,32730.23633,32730.23633,4,4,4,0
0,44788.74219,44788.74219,1,1,1,1
0,1107.41394,1107.41394,6,4,12,2
0,36175.52344,36175.52344,1,1,1,0
0,51187.13672,51187.13672,1,1,1,1
0,7136.667969,7136.667969,1,1,2,2
0,12673.7373,12673.7373,1,1,2,2
0,41712.59375,41712.59375,1,1,1,1
0,3752.902832,3752.902832,1,1,1,2
0,33468.51172,33468.51172,2,1,4,0
0,40482.13281,40482.13281,1,1,1,1
0,62876.50391,62876.50391,1,1,1,1
0,30023.22266,30023.22266,1,1,2,0
0,3752.902832,3752.902832,1,1,1,2
0,33222.41797,33222.41797,1,1,1,0
0,34268.30859,34268.30859,1,1,1,0
0,14950.08887,14950.08887,1,1,1,2
0,33099.375,33099.375,1,1,1,0
0,33837.64844,33837.64844,6,1,15,0
0,61153.85938,61153.85938,1,1,1,1
0,61769.08984,61769.08984,1,1,1,1
0,33591.55859,33591.55859,2,1,6,0
0,26393.36719,26393.36719,1,1,1,0
0,30884.54492,30884.54492,1,1,4,0
0,2707.011963,2707.011963,2,2,3,2
0,2891.581055,2891.581055,3,3,3,2
0,14950.08887,14950.08887,2,1,3,2
0,30392.36133,30392.36133,1,1,1,0
0,30761.5,30761.5,1,1,1,0
0,369.1380005,369.1380005,1,1,1,2
0,14580.95117,14580.95117,1,1,1,2
0,14765.51953,14765.51953,2,1,3,2
0,33714.60156,33714.60156,2,1,5,0
0,5352.500977,5352.500977,1,1,1,2
0,53401.96484,53401.96484,1,1,1,1
0,3629.856934,3629.856934,1,1,1,2
0,12612.21484,12612.21484,4,2,12,2
0,12858.30664,12858.30664,2,1,3,2
0,3137.672852,3137.672852,1,1,1,2
0,15134.65723,15134.65723,1,1,1,0
0,12427.64551,12427.64551,1,1,4,2
0,15442.27246,15442.27246,1,1,1,0
0,22394.37109,22394.37109,1,1,1,0
0,12304.59961,12304.59961,1,1,1,2
0,26639.45898,26639.45898,1,1,1,0
0,58200.75781,58200.75781,1,1,1,1
0,14519.42773,14519.42773,2,1,6,2
0,14827.04297,14827.04297,1,1,2,2
0,22271.32617,22271.32617,1,1,1,0
0,3691.379883,3691.379883,1,1,1,2
0,5106.408691,5106.408691,1,1,1,2
0,22517.41797,22517.41797,1,1,1,0
0,26454.88867,26454.88867,1,1,2,0
0,30638.45313,30638.45313,2,1,4,0
0,5352.500977,5352.500977,2,2,2,2
0,12304.59961,12304.59961,1,1,1,2
0,15073.13477,15073.13477,1,1,1,0
0,21902.1875,21902.1875,3,1,5,0
0,2707.011963,2707.011963,4,2,6,2
0,22332.84766,22332.84766,1,1,1,0
0,2830.057861,2830.057861,1,1,3,2
0,5660.115723,5660.115723,3,1,10,2
0,11504.80078,11504.80078,1,1,1,2
0,30392.36133,30392.36133,2,2,2,0
0,30576.92969,30576.92969,1,1,1,0
0,20425.63477,20425.63477,1,1,2,0
0,22025.23438,22025.23438,6,1,13,0
0,22455.89453,22455.89453,12,12,12,0
0,12243.07715,12243.07715,1,1,1,2
0,369.1380005,369.1380005,1,1,1,2
0,5537.069824,5537.069824,2,2,2,2
0,7013.62207,7013.62207,2,1,3,2
0,13781.15137,13781.15137,2,2,4,2
0,16242.07129,16242.07129,1,1,1,0
0,6275.345703,6275.345703,1,1,1,2
0,6398.39209,6398.39209,1,1,1,2
0,11443.27734,11443.27734,1,1,4,2
0,15934.45703,15934.45703,1,1,1,0
0,22455.89453,22455.89453,1,1,1,0
0,3752.902832,3752.902832,1,1,1,2
0,6644.483887,6644.483887,2,1,6,2
0,13965.7207,13965.7207,1,1,1,2
0,23993.96875,23993.96875,1,1,1,0
0,24117.01563,24117.01563,1,1,2,0
0,16303.59473,16303.59473,1,1,1,0
0,21902.1875,21902.1875,1,1,1,0
0,3568.333984,3568.333984,4,1,12,2
0,13104.39844,13104.39844,1,1,3,2
0,14211.8125,14211.8125,1,1,1,2
0,25101.38281,25101.38281,1,1,1,0
0,14765.51953,14765.51953,2,2,3,2
0,16057.50293,16057.50293,14,14,15,0
0,16180.54883,16180.54883,1,1,1,0
0,26577.93555,26577.93555,1,1,2,0
0,26762.50391,26762.50391,1,1,1,0
0,18641.46875,18641.46875,1,1,1,0
0,23747.87695,23747.87695,1,1,1,0
0,26885.55078,26885.55078,1,1,1,0
0,48603.16797,48603.16797,1,1,1,1
0,24855.29102,24855.29102,1,1,2,0
0,24609.19922,24609.19922,1,1,2,0
0,369.1380005,369.1380005,2,1,4,2
0,13535.05957,13535.05957,1,1,1,2
0,22148.2793,22148.2793,1,1,3,0
0,6029.253906,6029.253906,1,1,3,2
0,14457.9043,14457.9043,1,1,1,2
0,61892.13672,61892.13672,1,1,1,1
0,11443.27734,11443.27734,1,1,2,2
0,13042.87598,13042.87598,1,1,1,2
0,24486.1543,24486.1543,1,1,2,0
0,24793.76758,24793.76758,1,1,1,0
0,5106.408691,5106.408691,1,1,1,2
0,21963.71094,21963.71094,1,1,1,0
0,22578.94141,22578.94141,1,1,1,0
0,14827.04297,14827.04297,1,1,2,2
0,21779.14063,21779.14063,1,1,4,0
0,4921.839844,4921.839844,1,1,1,2
0,15011.61133,15011.61133,1,1,2,2
0,17472.53125,17472.53125,1,1,3,0
0,21779.14063,21779.14063,1,1,1,0
0,4798.793945,4798.793945,1,1,1,2
0,12919.83008,12919.83008,3,1,7,2
0,14027.24414,14027.24414,1,1,1,2
0,16980.34766,16980.34766,2,1,5,0
0,22209.80273,22209.80273,1,1,1,0
0,11443.27734,11443.27734,2,2,3,2
0,1107.41394,1107.41394,4,4,4,2
0,11566.32422,11566.32422,4,3,6,2
0,15257.7041,15257.7041,5,1,13,0
0,44235.03516,44235.03516,1,1,1,1
0,16611.20898,16611.20898,1,1,1,0
0,22271.32617,22271.32617,1,1,2,0
0,3814.426025,3814.426025,2,1,5,2
0,4552.702148,4552.702148,2,2,2,2
0,4675.748047,4675.748047,2,1,3,2
0,1107.41394,1107.41394,11,5,15,2
0,12796.78418,12796.78418,1,1,3,2
0,21840.66406,21840.66406,1,1,1,0
0,16857.30078,16857.30078,2,1,4,0
0,4798.793945,4798.793945,1,1,1,2
0,17964.71484,17964.71484,4,1,7,0
0,1107.41394,1107.41394,2,2,2,2
0,4737.270996,4737.270996,3,2,7,2
0,16426.64063,16426.64063,2,2,2,0
0,16734.25586,16734.25586,1,1,1,0
0,19933.45117,19933.45117,2,1,6,0
0,4983.362793,4983.362793,2,1,3,2
0,9536.064453,9536.064453,1,1,1,2
0,11381.75488,11381.75488,1,1,2,2
0,17103.39453,17103.39453,6,2,13,0
0,14888.56543,14888.56543,3,3,3,2
0,16734.25586,16734.25586,3,2,5,0
0,16918.82422,16918.82422,1,1,3,0
0,15380.75,15380.75,3,1,9,0
0,52294.55078,52294.55078,1,1,1,1
0,16119.02539,16119.02539,1,1,3,0
0,27008.5957,27008.5957,1,1,1,0
0,3937.471924,3937.471924,8,7,10,2
0,22517.41797,22517.41797,2,1,4,0
0,22701.98633,22701.98633,1,1,1,0
0,47618.80078,47618.80078,1,1,1,1
0,21471.52734,21471.52734,1,1,1,0
0,35437.24609,35437.24609,1,1,1,0
0,15319.22656,15319.22656,3,3,3,0
0,17903.19336,17903.19336,1,1,1,0
0,61769.08984,61769.08984,1,1,1,1
0,13350.49121,13350.49121,1,1,1,2
0,553.7069702,553.7069702,6,3,8,2
0,13535.05957,13535.05957,1,1,1,2
0,13658.10547,13658.10547,4,2,7,2
0,17964.71484,17964.71484,1,1,2,0
0,18149.28516,18149.28516,2,2,3,0
0,14396.38184,14396.38184,2,1,3,2
0,29961.70117,29961.70117,1,1,1,0
0,42696.96094,42696.96094,1,1,1,1
0,44419.60547,44419.60547,1,1,1,1
0,4306.609863,4306.609863,2,2,3,2
0,11627.84668,11627.84668,1,1,1,2
0,13842.6748,13842.6748,1,1,1,2
0,14642.47363,14642.47363,12,10,15,2
0,15134.65723,15134.65723,1,1,3,0
0,47618.80078,47618.80078,1,1,1,1
0,9536.064453,9536.064453,1,1,1,2
0,13288.96777,13288.96777,1,1,1,2
0,15011.61133,15011.61133,2,1,3,2
0,57585.52734,57585.52734,1,1,1,1
0,14827.04297,14827.04297,2,2,2,2
0,3691.379883,3691.379883,3,2,4,2
0,3875.948975,3875.948975,1,1,1,2
0,4060.517822,4060.517822,2,1,5,2
0,6275.345703,6275.345703,2,1,4,2
0,61769.08984,61769.08984,1,1,2,1
0,20487.1582,20487.1582,1,1,1,0
0,3568.333984,3568.333984,4,1,15,2
0,57831.61719,57831.61719,1,1,1,1
0,2276.351074,2276.351074,1,1,1,2
0,2522.442871,2522.442871,1,1,1,2
0,11566.32422,11566.32422,2,1,5,2
0,5352.500977,5352.500977,1,1,1,2
0,2337.874023,2337.874023,8,3,13,2
0,55124.60547,55124.60547,1,1,1,1
0,61399.95313,61399.95313,1,1,1,1
0,4368.132813,4368.132813,5,5,6,2
0,59554.26172,59554.26172,1,1,1,1
0,61276.90625,61276.90625,1,1,1,1
0,2214.827881,2214.827881,6,6,6,2
0,45280.92578,45280.92578,1,1,1,1
0,59431.21875,59431.21875,1,1,1,1
